order_id,payment_sequential,payment_type,payment_type,payment_value
2449814,1,boleto,cash,11053
2449815,1,credit_card,credit_card,11053
2449816,1,boleto,credit_card,11053
2449817,1,boleto,credit_card,11053
2449818,1,credit_card,credit_card,11053
2449819,1,credit_card,credit_card,11053
2422284,1,debit_card,credit_card,11053
2449820,2,credit_card,credit_card,11053
2449821,1,credit_card,credit_card,11053
2449822,1,credit_card,credit_card,11053
2449823,1,credit_card,credit_card,11053
2449824,1,credit_card,cash,11053
2449825,1,boleto,credit_card,11053
2449826,1,credit_card,credit_card,11053
2449827,1,credit_card,credit_card,11053
2449828,1,credit_card,credit_card,11053
2449829,1,credit_card,credit_card,11053
2422288,1,credit_card,credit_card,11053
2422289,1,credit_card,credit_card,11053
2449830,1,credit_card,credit_card,11053
2449831,1,credit_card,cash,11053
2449832,1,boleto,credit_card,11053
2449833,1,voucher,credit_card,11053
2449834,1,boleto,credit_card,11053
2422290,1,credit_card,credit_card,11053
2449835,1,credit_card,credit_card,11053
2449836,1,credit_card,credit_card,11053
2449837,1,credit_card,credit_card,11053
2449838,1,credit_card,credit_card,11053
2449839,1,boleto,credit_card,11053
2449840,1,boleto,credit_card,11053
2449841,1,credit_card,credit_card,11053
2449842,1,credit_card,coupons,11053
2449843,1,credit_card,credit_card,11053
2449844,1,credit_card,credit_card,11053
2449845,1,credit_card,credit_card,11053
2449846,1,boleto,credit_card,11053
2449847,1,voucher,credit_card,11053
2449848,1,credit_card,credit_card,11053
2449849,1,credit_card,cash,11053
2449850,1,credit_card,credit_card,11053
2449851,1,credit_card,credit_card,11053
2449852,1,credit_card,credit_card,11053
2449853,1,boleto,credit_card,11053
2449854,1,credit_card,credit_card,11053
2449855,1,credit_card,credit_card,11053
2449856,1,credit_card,credit_card,11053
2449857,1,boleto,credit_card,11053
2449858,1,credit_card,credit_card,11053
2449859,1,boleto,credit_card,11053
2449860,2,boleto,coupons,11053
2449861,1,credit_card,credit_card,11053
2422291,1,credit_card,credit_card,11053
2422292,1,credit_card,cash,11053
2449862,1,credit_card,credit_card,11053
2422293,1,credit_card,credit_card,11053
2449863,1,credit_card,credit_card,11053
2449864,1,credit_card,credit_card,11053
2449865,1,credit_card,credit_card,11053
2449866,1,boleto,credit_card,11053
2449867,1,credit_card,cash,11053
2449868,1,credit_card,credit_card,11053
2449869,1,credit_card,credit_card,11053
2449870,1,voucher,credit_card,11053
2449871,1,boleto,credit_card,11053
2449872,1,boleto,credit_card,11053
2449873,1,credit_card,credit_card,11053
2449874,1,credit_card,credit_card,11053
2449875,1,credit_card,credit_card,11053
2422294,1,credit_card,credit_card,11053
2422295,1,credit_card,credit_card,11053
2422296,1,credit_card,credit_card,11053
2422297,1,credit_card,cash,11053
2422298,1,credit_card,credit_card,11053
2449876,1,credit_card,credit_card,11053
2449877,1,credit_card,credit_card,11053
2449878,1,credit_card,credit_card,11053
2449879,1,credit_card,credit_card,11053
2449880,1,credit_card,credit_card,11053
2449881,1,boleto,credit_card,11053
2449882,1,credit_card,credit_card,11053
2449883,1,credit_card,credit_card,11053
2422299,1,credit_card,credit_card,11053
2422300,1,credit_card,credit_card,11053
2422301,1,credit_card,credit_card,11053
2422302,1,credit_card,credit_card,11053
2449884,1,credit_card,credit_card,11053
2449885,1,credit_card,credit_card,11053
2449886,1,credit_card,credit_card,11053
2449887,1,voucher,credit_card,11053
2449888,1,credit_card,credit_card,11053
2449889,1,credit_card,credit_card,11053
2449890,1,credit_card,credit_card,11053
2422303,1,voucher,credit_card,11053
2422305,1,boleto,credit_card,11053
2422306,1,credit_card,credit_card,11053
2422307,1,credit_card,credit_card,11053
2449891,1,credit_card,credit_card,11053
2449892,1,credit_card,credit_card,11053
2449893,1,credit_card,credit_card,11053
2449894,1,credit_card,credit_card,11053
2449895,1,credit_card,credit_card,11053
2449896,1,credit_card,credit_card,11053
2449897,1,credit_card,credit_card,11053
2449898,1,credit_card,credit_card,11053
2422304,1,boleto,credit_card,11053
2422308,1,credit_card,credit_card,11053
2422310,1,credit_card,credit_card,11053
2449899,1,credit_card,credit_card,11053
2422309,1,credit_card,cash,11053
2422311,1,credit_card,cash,11053
2422312,1,boleto,credit_card,11053
2422313,1,credit_card,credit_card,11053
2422314,1,credit_card,credit_card,11053
2422315,1,boleto,credit_card,11053
2449900,1,credit_card,credit_card,11053
2449901,1,credit_card,credit_card,11053
2416070,1,credit_card,credit_card,420
2416361,1,credit_card,credit_card,420
2448238,1,credit_card,cash,420
2448252,1,boleto,credit_card,420
2448254,1,boleto,credit_card,420
2448288,1,boleto,credit_card,420
2448289,1,credit_card,cash,420
2448290,1,credit_card,credit_card,420
2448321,2,credit_card,coupons,420
2448322,1,credit_card,credit_card,420
2448345,1,credit_card,credit_card,420
2448370,1,credit_card,cash,420
2448394,1,boleto,credit_card,420
2448416,1,boleto,cash,420
2448451,1,credit_card,credit_card,420
2448551,1,credit_card,credit_card,420
2448587,1,credit_card,credit_card,420
2448588,1,credit_card,cash,420
2448589,1,credit_card,cash,420
2448623,1,credit_card,credit_card,420
2448624,1,credit_card,credit_card,420
2448625,1,credit_card,credit_card,420
2448643,1,credit_card,credit_card,420
2450911,1,credit_card,debit_card,290
2450937,1,credit_card,credit_card,290
2450961,1,boleto,credit_card,290
2450962,1,credit_card,credit_card,290
2450974,1,credit_card,credit_card,290
2450975,1,credit_card,credit_card,290
2450989,1,credit_card,cash,290
2450990,1,boleto,credit_card,290
2451021,1,credit_card,credit_card,290
2451081,1,voucher,cash,290
2451191,1,credit_card,credit_card,290
2451199,1,boleto,credit_card,290
2442815,1,credit_card,credit_card,290
2442876,1,credit_card,credit_card,290
2442893,1,credit_card,cash,290
2442894,1,boleto,credit_card,290
2442920,1,boleto,cash,560
2442943,1,credit_card,cash,560
2442968,1,credit_card,cash,560
2443070,1,credit_card,cash,560
2443097,1,credit_card,cash,560
2463813,1,credit_card,cash,560
2463814,1,boleto,credit_card,560
2463822,1,boleto,credit_card,560
2463823,1,credit_card,cash,560
2463848,1,boleto,credit_card,560
2463965,1,credit_card,cash,560
2463974,1,credit_card,credit_card,560
2463869,1,credit_card,credit_card,560
2463879,1,credit_card,credit_card,560
2463880,1,credit_card,credit_card,560
2463881,1,voucher,cash,560
2463882,1,boleto,cash,560
2463896,1,credit_card,credit_card,560
2463897,1,boleto,credit_card,560
2464009,1,boleto,credit_card,560
2464054,1,credit_card,credit_card,560
2464055,1,credit_card,credit_card,560
2464056,1,credit_card,credit_card,560
2464078,1,credit_card,credit_card,560
2464090,1,credit_card,credit_card,560
2463925,1,debit_card,credit_card,560
2463926,1,credit_card,credit_card,560
2392938,1,credit_card,cash,1042
2392939,1,credit_card,credit_card,1042
2392940,1,credit_card,coupons,1042
2392941,1,credit_card,credit_card,1042
2392942,1,credit_card,credit_card,1042
2392944,1,credit_card,credit_card,1042
2392943,1,boleto,credit_card,1042
2392945,2,credit_card,coupons,1042
2392946,2,boleto,coupons,1042
2392947,1,credit_card,credit_card,1042
2392948,1,credit_card,credit_card,1042
2392949,1,credit_card,credit_card,1042
2392950,1,credit_card,credit_card,1042
2392951,1,credit_card,credit_card,1042
2392952,1,credit_card,credit_card,1042
2392953,1,credit_card,credit_card,1042
2392954,1,credit_card,debit_card,1042
2392955,1,credit_card,credit_card,1042
2392956,1,boleto,debit_card,1042
2392957,2,credit_card,coupons,1042
2392958,1,credit_card,credit_card,1042
2392959,1,boleto,credit_card,1042
2392960,1,credit_card,credit_card,1042
2392961,1,credit_card,credit_card,1042
2392962,1,boleto,credit_card,1042
2392963,1,credit_card,credit_card,1042
2392964,1,credit_card,credit_card,1042
2392965,1,credit_card,credit_card,1042
2392966,1,boleto,credit_card,1042
2392967,1,credit_card,credit_card,1042
2392968,1,credit_card,credit_card,1042
2392969,1,credit_card,credit_card,1042
2392970,1,credit_card,cash,1042
2392971,1,credit_card,credit_card,1042
2392972,1,credit_card,credit_card,1042
2392973,1,credit_card,cash,1042
2392974,1,credit_card,credit_card,1042
2392975,1,credit_card,cash,1042
2392976,1,credit_card,credit_card,1042
2392979,1,credit_card,credit_card,1042
2392977,1,credit_card,credit_card,1042
2392978,1,boleto,credit_card,1042
2404539,1,boleto,credit_card,1042
2404540,1,credit_card,credit_card,1042
2404541,2,credit_card,coupons,1042
2392980,2,credit_card,coupons,676
2392981,1,credit_card,cash,676
2392982,1,credit_card,cash,676
2392983,1,credit_card,cash,676
2392984,1,boleto,credit_card,676
2392985,1,credit_card,cash,676
2392986,1,credit_card,credit_card,676
2392987,1,credit_card,credit_card,676
2392988,1,boleto,credit_card,676
2392989,1,voucher,credit_card,676
2392990,1,credit_card,credit_card,676
2392991,1,credit_card,credit_card,676
2392992,1,credit_card,credit_card,676
2392993,1,credit_card,cash,676
2392994,1,credit_card,credit_card,676
2392995,1,credit_card,credit_card,676
2392996,1,credit_card,credit_card,676
2392997,1,debit_card,credit_card,676
2392998,1,credit_card,credit_card,676
2392999,1,credit_card,credit_card,676
2393000,1,credit_card,credit_card,676
2443101,1,credit_card,credit_card,676
2443102,1,boleto,credit_card,676
2443103,1,credit_card,cash,676
2443104,1,credit_card,credit_card,676
2443105,1,credit_card,credit_card,676
2443106,1,credit_card,credit_card,676
2443107,1,credit_card,credit_card,676
2443108,1,credit_card,cash,480
2443109,1,credit_card,credit_card,480
2443110,1,boleto,credit_card,480
2443111,1,credit_card,credit_card,480
2443112,1,credit_card,credit_card,480
2443113,1,credit_card,cash,480
2443114,1,credit_card,credit_card,480
2443115,1,credit_card,credit_card,480
2443116,2,boleto,coupons,480
2443117,3,credit_card,coupons,480
2443118,1,boleto,coupons,480
2443119,1,credit_card,credit_card,480
2443120,1,credit_card,credit_card,480
2443121,1,credit_card,credit_card,480
2443122,1,credit_card,credit_card,480
2443123,1,credit_card,cash,480
2443124,1,credit_card,credit_card,480
2443125,1,boleto,credit_card,480
2443126,1,credit_card,cash,480
2443127,1,voucher,credit_card,480
2443128,1,boleto,credit_card,480
2443129,1,boleto,credit_card,480
2443130,1,credit_card,cash,480
2413919,1,boleto,credit_card,3555
2413920,1,credit_card,credit_card,3555
2413921,1,credit_card,cash,3555
2413922,1,voucher,credit_card,3555
2413923,1,boleto,credit_card,3555
2413924,1,credit_card,credit_card,3555
2413925,1,boleto,credit_card,3555
2413926,1,credit_card,cash,3555
2413927,1,voucher,credit_card,3555
2440743,1,credit_card,credit_card,3555
2440744,1,boleto,coupons,3555
2440745,1,credit_card,credit_card,3555
2440746,1,voucher,credit_card,3555
2440747,1,credit_card,credit_card,3555
2440748,1,boleto,credit_card,3555
2440749,1,credit_card,credit_card,3555
2440750,1,boleto,cash,3555
2440751,1,credit_card,credit_card,3555
2440752,1,credit_card,cash,3555
2440753,1,boleto,cash,3555
2440754,1,credit_card,credit_card,3555
2440755,1,credit_card,credit_card,3555
2413928,1,credit_card,credit_card,3555
2413929,1,credit_card,credit_card,3555
2440756,1,credit_card,credit_card,3555
2413930,1,credit_card,credit_card,3555
2440757,1,credit_card,credit_card,3555
2440758,1,boleto,credit_card,3555
2440759,1,credit_card,credit_card,3555
2440760,1,boleto,debit_card,3555
2440761,1,boleto,credit_card,3555
2440762,1,credit_card,credit_card,3555
2440763,1,credit_card,credit_card,3555
2440764,1,boleto,credit_card,3555
2440765,1,credit_card,credit_card,3555
2440766,1,boleto,credit_card,3555
2440767,1,credit_card,credit_card,3555
2440768,1,credit_card,credit_card,3555
2440769,1,boleto,cash,3555
2440770,1,credit_card,coupons,3555
2440771,1,credit_card,credit_card,3555
2440772,1,credit_card,debit_card,3555
2440773,1,credit_card,cash,3555
2440774,1,credit_card,credit_card,3555
2440775,1,credit_card,cash,3555
2440776,1,credit_card,credit_card,3555
2440777,1,boleto,cash,3555
2440778,1,boleto,credit_card,3555
2440779,1,credit_card,credit_card,3555
2440780,1,credit_card,credit_card,3555
2440781,1,credit_card,credit_card,3555
2440782,1,credit_card,credit_card,3555
2440783,1,credit_card,credit_card,3555
2413932,1,credit_card,credit_card,3555
2440784,1,credit_card,credit_card,3555
2440785,1,credit_card,cash,3555
2440786,1,credit_card,cash,3555
2440788,1,credit_card,cash,3555
2440789,1,credit_card,cash,3555
2440790,1,voucher,credit_card,3555
2440791,1,credit_card,cash,3555
2440792,1,boleto,credit_card,3555
2440793,1,credit_card,cash,3555
2440794,1,credit_card,credit_card,3555
2440795,1,credit_card,cash,3555
2440796,1,credit_card,credit_card,3555
2440797,1,credit_card,credit_card,3555
2440798,1,credit_card,credit_card,3555
2440799,1,boleto,credit_card,3555
2440800,1,credit_card,credit_card,3555
2440801,1,credit_card,cash,3555
2440802,1,credit_card,cash,3555
2440803,1,credit_card,credit_card,3555
2440804,1,credit_card,credit_card,3555
2440805,1,credit_card,credit_card,3555
2440806,1,credit_card,credit_card,3555
2440807,1,credit_card,credit_card,3555
2440808,1,credit_card,credit_card,1485
2440809,1,credit_card,credit_card,1485
2440810,1,credit_card,credit_card,1485
2440811,1,credit_card,credit_card,1485
2440812,1,credit_card,cash,1485
2440813,1,voucher,credit_card,1485
2440814,1,boleto,credit_card,1485
2440815,1,credit_card,cash,1485
2440816,1,credit_card,cash,1485
2440817,1,credit_card,debit_card,1485
2440818,1,credit_card,cash,1485
2440819,1,credit_card,cash,1485
2440820,1,credit_card,credit_card,1485
2440821,1,credit_card,cash,1485
2440822,1,credit_card,credit_card,1485
2440823,1,credit_card,credit_card,1485
2440824,1,debit_card,credit_card,1485
2440825,1,credit_card,cash,1485
2440826,1,credit_card,debit_card,1485
2440827,1,credit_card,credit_card,1485
2440828,1,credit_card,credit_card,1485
2440829,1,credit_card,credit_card,1485
2440830,1,credit_card,credit_card,1485
2440831,1,boleto,credit_card,1485
2440832,1,credit_card,cash,1485
2440833,1,credit_card,credit_card,1485
2440834,1,credit_card,credit_card,1485
2440835,1,credit_card,cash,1485
2440836,1,credit_card,cash,1485
2440837,1,credit_card,credit_card,1485
2440838,1,boleto,credit_card,1485
2440839,1,boleto,credit_card,1485
2440840,1,credit_card,debit_card,1485
2440841,1,credit_card,credit_card,1485
2440842,1,credit_card,credit_card,1485
2440843,1,boleto,credit_card,1485
2440844,1,voucher,credit_card,1485
2440845,1,credit_card,credit_card,1485
2440846,1,boleto,credit_card,1485
2440847,1,credit_card,credit_card,1485
2440848,1,credit_card,credit_card,1485
2440849,1,credit_card,credit_card,1485
2440850,1,credit_card,cash,1485
2440851,1,credit_card,credit_card,1485
2440852,1,boleto,credit_card,1485
2440853,1,boleto,credit_card,1485
2440854,1,credit_card,credit_card,1485
2440855,1,credit_card,coupons,1485
2440856,2,credit_card,coupons,1485
2440857,1,credit_card,credit_card,1485
2440858,1,credit_card,debit_card,1485
2440859,1,credit_card,cash,1485
2440860,1,credit_card,credit_card,1485
2440861,1,credit_card,credit_card,1485
2440862,1,boleto,credit_card,1485
2440863,1,credit_card,credit_card,1485
2440864,1,credit_card,credit_card,1485
2440865,1,credit_card,credit_card,1485
2440866,1,boleto,credit_card,1485
2440867,1,boleto,credit_card,1485
2440868,1,boleto,credit_card,1485
2440869,1,credit_card,credit_card,1485
2440870,1,credit_card,credit_card,1485
2440871,1,credit_card,credit_card,1485
2440872,1,credit_card,credit_card,1485
2440873,1,boleto,credit_card,1485
2440874,1,credit_card,cash,1485
2440875,1,credit_card,credit_card,1485
2440876,1,credit_card,credit_card,1485
2440877,1,credit_card,credit_card,1485
2440878,1,credit_card,credit_card,1485
2440879,1,credit_card,credit_card,1485
2440880,1,credit_card,credit_card,1485
2440881,1,credit_card,credit_card,1485
2440882,1,credit_card,credit_card,1485
2440883,1,credit_card,credit_card,1485
2440884,1,credit_card,credit_card,1485
2440885,1,credit_card,credit_card,895
2440886,1,credit_card,credit_card,895
2440887,1,boleto,credit_card,895
2440888,1,credit_card,credit_card,895
2440889,1,credit_card,credit_card,895
2440890,1,credit_card,credit_card,895
2440891,1,boleto,credit_card,895
2440892,1,boleto,credit_card,895
2440893,1,credit_card,credit_card,895
2440894,1,boleto,cash,895
2440895,1,credit_card,cash,895
2440896,1,boleto,credit_card,895
2440897,1,credit_card,credit_card,895
2440898,1,credit_card,credit_card,895
2440899,1,credit_card,credit_card,895
2440900,1,credit_card,debit_card,895
2440901,1,boleto,credit_card,895
2440902,1,credit_card,credit_card,895
2440903,1,credit_card,credit_card,895
2440904,1,credit_card,debit_card,895
2440905,1,credit_card,credit_card,895
2440906,1,credit_card,cash,895
2440907,1,credit_card,cash,895
2440908,1,credit_card,credit_card,895
2440909,1,credit_card,credit_card,895
2440910,2,boleto,coupons,895
2440911,1,voucher,credit_card,895
2440912,1,voucher,credit_card,895
2440913,1,boleto,credit_card,895
2440914,1,credit_card,credit_card,895
2440915,1,credit_card,credit_card,895
2440916,1,credit_card,cash,895
2440917,1,boleto,cash,895
2440918,1,credit_card,cash,895
2440919,1,credit_card,credit_card,895
2440920,1,boleto,credit_card,895
2440921,1,credit_card,credit_card,895
2440922,1,boleto,credit_card,895
2440923,1,credit_card,credit_card,895
2440924,1,credit_card,credit_card,895
2440925,1,credit_card,debit_card,895
2440926,1,credit_card,credit_card,895
2440927,1,credit_card,credit_card,895
2440928,1,credit_card,credit_card,895
2440929,1,credit_card,credit_card,895
2440930,1,credit_card,credit_card,895
2440931,1,credit_card,credit_card,895
2440932,1,credit_card,credit_card,895
2440933,1,credit_card,credit_card,895
2440934,1,credit_card,credit_card,895
2440935,1,voucher,credit_card,895
2440936,1,credit_card,credit_card,895
2440937,1,credit_card,credit_card,895
2440938,1,credit_card,credit_card,895
2440939,1,credit_card,credit_card,895
2413884,1,boleto,credit_card,1345
2413935,2,credit_card,coupons,1345
2413933,3,credit_card,coupons,1345
2413934,1,boleto,credit_card,1345
2413936,1,boleto,credit_card,1345
2413937,1,boleto,credit_card,1345
2413938,1,credit_card,credit_card,1345
2413939,1,credit_card,cash,1345
2413940,1,credit_card,credit_card,1345
2413941,1,credit_card,credit_card,1345
2413942,1,credit_card,credit_card,1345
2413943,1,credit_card,cash,1345
2413944,1,credit_card,credit_card,1345
2413945,1,credit_card,credit_card,1345
2413946,1,boleto,credit_card,1345
2413947,1,credit_card,credit_card,1345
2413948,1,voucher,debit_card,1345
2413949,1,boleto,credit_card,1345
2413950,1,credit_card,credit_card,1345
2413951,1,boleto,cash,1345
2413953,1,boleto,credit_card,1345
2413954,1,credit_card,credit_card,1345
2413955,1,boleto,credit_card,1345
2413956,1,credit_card,credit_card,1345
2413952,1,credit_card,credit_card,1345
2413958,1,credit_card,credit_card,1345
2413959,1,boleto,credit_card,1345
2413960,1,boleto,cash,1345
2413961,1,credit_card,credit_card,1345
2413962,1,credit_card,credit_card,1345
2413963,1,credit_card,credit_card,1345
2413964,1,credit_card,credit_card,1345
2413957,1,boleto,cash,1345
2413965,1,credit_card,cash,1345
2413966,1,credit_card,cash,1345
2413967,1,credit_card,credit_card,1345
2413968,1,credit_card,credit_card,1345
2413969,2,credit_card,coupons,1345
2413970,1,credit_card,credit_card,1345
2413971,1,boleto,credit_card,1345
2413972,1,boleto,credit_card,1345
2413973,1,boleto,credit_card,1345
2413974,1,credit_card,credit_card,1345
2413975,1,debit_card,credit_card,1345
2413976,1,credit_card,credit_card,1345
2413977,1,credit_card,credit_card,1345
2413978,1,credit_card,credit_card,1345
2413979,1,credit_card,credit_card,1345
2413980,2,credit_card,coupons,1345
2413981,1,boleto,coupons,1345
2413982,1,credit_card,credit_card,1345
2413983,1,boleto,credit_card,1345
2413984,1,credit_card,cash,1345
2413985,1,voucher,cash,1345
2413986,1,credit_card,cash,1345
2413987,1,credit_card,cash,1345
2413988,1,credit_card,cash,1345
2413989,1,credit_card,credit_card,1345
2413990,1,boleto,credit_card,1655
2413991,1,credit_card,debit_card,1655
2413992,1,credit_card,credit_card,1655
2413993,1,credit_card,credit_card,1655
2413994,1,credit_card,credit_card,1655
2413995,1,credit_card,credit_card,1655
2413996,1,boleto,credit_card,1655
2413997,1,voucher,credit_card,1655
2413998,1,credit_card,credit_card,1655
2413999,1,credit_card,credit_card,1655
2414000,1,credit_card,credit_card,1655
2451201,1,credit_card,credit_card,1655
2451202,1,credit_card,credit_card,1655
2451203,1,credit_card,credit_card,1655
2451205,1,credit_card,debit_card,1655
2451206,1,boleto,credit_card,1655
2451207,1,credit_card,credit_card,1655
2451208,1,credit_card,credit_card,1655
2451209,1,credit_card,credit_card,1655
2451210,1,credit_card,credit_card,1655
2451211,1,credit_card,credit_card,1655
2451212,1,boleto,credit_card,1655
2451213,1,credit_card,credit_card,1655
2451214,1,credit_card,credit_card,1655
2451215,1,credit_card,credit_card,1655
2451216,1,boleto,coupons,1655
2451217,1,debit_card,credit_card,1655
2451218,1,boleto,cash,1655
2451219,1,credit_card,cash,1655
2451220,1,boleto,cash,1655
2451221,1,credit_card,credit_card,1655
2451222,1,debit_card,credit_card,1655
2451223,1,credit_card,credit_card,1655
2451224,1,credit_card,credit_card,1655
2451225,1,credit_card,credit_card,1655
2451226,1,credit_card,credit_card,1655
2451227,1,credit_card,credit_card,1655
2451204,1,credit_card,cash,1655
2451229,1,credit_card,credit_card,1655
2451230,1,credit_card,credit_card,1655
2451231,1,credit_card,credit_card,1655
2451232,1,boleto,credit_card,1655
2451233,1,credit_card,credit_card,1655
2451234,2,boleto,coupons,1655
2451235,1,voucher,credit_card,1655
2451236,1,voucher,debit_card,1655
2451237,1,credit_card,credit_card,1655
2451238,1,credit_card,coupons,1655
2451228,1,credit_card,coupons,1655
2451239,1,credit_card,cash,1655
2451240,1,credit_card,cash,1655
2451243,1,boleto,credit_card,1655
2451241,1,credit_card,credit_card,1655
2451242,1,credit_card,cash,1655
2451244,1,credit_card,credit_card,1655
2451245,1,credit_card,credit_card,1655
2451246,1,credit_card,credit_card,1655
2451247,1,credit_card,cash,1655
2451248,1,voucher,credit_card,1655
2451249,1,credit_card,credit_card,1655
2451250,2,credit_card,coupons,1655
2451251,1,credit_card,coupons,1655
2451252,1,boleto,credit_card,1655
2451253,1,credit_card,credit_card,2640
2451254,1,credit_card,credit_card,2640
2451255,1,credit_card,credit_card,2640
2451256,1,credit_card,credit_card,2640
2451257,1,credit_card,credit_card,2640
2451258,1,credit_card,credit_card,2640
2451259,1,credit_card,credit_card,2640
2451260,1,credit_card,cash,2640
2451261,1,credit_card,credit_card,2640
2451262,1,debit_card,credit_card,2640
2451263,1,credit_card,credit_card,2640
2451264,1,credit_card,debit_card,2640
2451265,1,debit_card,cash,2640
2451266,1,credit_card,credit_card,2640
2451267,1,credit_card,credit_card,2640
2451268,1,boleto,credit_card,2640
2451269,1,credit_card,credit_card,2640
2451270,1,credit_card,credit_card,2640
2451271,1,credit_card,credit_card,2640
2451272,1,boleto,credit_card,2640
2451273,1,boleto,credit_card,2640
2451274,1,credit_card,credit_card,2640
2451275,1,credit_card,credit_card,2640
2451276,1,credit_card,credit_card,2640
2451277,1,credit_card,credit_card,2640
2451278,1,credit_card,credit_card,2640
2451279,1,boleto,cash,2640
2451280,1,boleto,cash,2640
2451281,1,credit_card,cash,2640
2451282,1,credit_card,credit_card,2640
2451283,1,credit_card,credit_card,2640
2451284,1,credit_card,credit_card,2640
2451285,1,credit_card,credit_card,2640
2451286,1,credit_card,cash,2640
2451287,1,credit_card,cash,2640
2451288,1,credit_card,cash,2640
2451289,1,credit_card,credit_card,2640
2451290,1,credit_card,credit_card,2640
2451291,1,credit_card,credit_card,2640
2451292,1,boleto,credit_card,2640
2451293,1,credit_card,credit_card,2640
2451294,1,credit_card,credit_card,2640
2451295,1,voucher,credit_card,2640
2451296,1,credit_card,credit_card,2640
2451297,1,credit_card,credit_card,2640
2451298,1,credit_card,credit_card,2640
2451299,1,credit_card,credit_card,2640
2451300,1,boleto,credit_card,2640
2451303,1,boleto,cash,2640
2451304,1,credit_card,credit_card,2640
2451305,1,boleto,credit_card,2640
2451306,1,credit_card,cash,2640
2451307,1,credit_card,cash,2640
2451308,1,credit_card,cash,2640
2451309,1,boleto,credit_card,2640
2451310,1,boleto,credit_card,2640
2451311,1,credit_card,credit_card,2640
2451312,1,credit_card,credit_card,2640
2451314,1,credit_card,credit_card,2640
2451313,1,credit_card,credit_card,2640
2451301,1,credit_card,credit_card,2640
2451302,1,credit_card,credit_card,2640
2451315,1,credit_card,credit_card,2640
2451316,1,credit_card,credit_card,2640
2451317,1,boleto,credit_card,2640
2451318,1,credit_card,credit_card,2640
2451319,1,credit_card,credit_card,2640
2451320,1,credit_card,credit_card,2640
2451321,1,credit_card,credit_card,2640
2451322,1,credit_card,credit_card,2640
2451323,1,boleto,credit_card,2640
2451324,1,credit_card,credit_card,2640
2451325,1,boleto,credit_card,2640
2451326,1,boleto,credit_card,2640
2451327,1,credit_card,credit_card,2640
2451328,1,boleto,credit_card,2640
2451329,1,credit_card,credit_card,2640
2451330,1,credit_card,credit_card,2640
2451331,1,credit_card,credit_card,2640
2451333,2,credit_card,coupons,2640
2451334,1,credit_card,credit_card,2640
2451335,1,voucher,credit_card,2640
2451336,1,boleto,cash,2640
2451337,1,credit_card,credit_card,2640
2413185,1,credit_card,credit_card,1340
2413186,1,boleto,credit_card,1340
2413187,1,credit_card,credit_card,1340
2413188,1,voucher,credit_card,1340
2413189,1,credit_card,credit_card,1340
2413190,1,credit_card,cash,1340
2413191,1,credit_card,credit_card,1340
2413192,1,boleto,credit_card,1340
2413193,1,boleto,credit_card,1340
2413194,1,credit_card,credit_card,1340
2413195,1,credit_card,credit_card,1340
2413196,1,credit_card,credit_card,1340
2413197,1,boleto,credit_card,1340
2413198,1,credit_card,credit_card,1340
2413199,1,boleto,credit_card,1340
2413200,1,boleto,cash,1340
2413201,1,boleto,credit_card,1340
2413202,1,credit_card,credit_card,1340
2413203,1,credit_card,credit_card,1340
2413204,1,credit_card,credit_card,1340
2413205,1,credit_card,credit_card,1340
2413206,1,credit_card,credit_card,1340
2413207,1,credit_card,cash,1340
2413208,1,credit_card,credit_card,1340
2413209,1,credit_card,credit_card,1340
2413210,1,credit_card,cash,1340
2413211,1,credit_card,cash,1340
2413212,1,boleto,credit_card,1340
2413213,1,boleto,credit_card,1340
2413214,1,credit_card,credit_card,1340
2413215,1,boleto,credit_card,1340
2413216,1,boleto,cash,1340
2413217,1,credit_card,credit_card,1350
2413218,1,debit_card,credit_card,1350
2413219,1,boleto,credit_card,1350
2413220,1,credit_card,credit_card,1350
2413221,1,credit_card,credit_card,1350
2413222,1,credit_card,credit_card,1350
2413223,1,credit_card,credit_card,1350
2413224,1,credit_card,credit_card,1350
2413225,1,voucher,cash,1350
2413226,1,credit_card,credit_card,1350
2413227,1,boleto,cash,1350
2413228,1,credit_card,cash,1350
2413229,2,credit_card,credit_card,1350
2413230,1,credit_card,credit_card,1350
2413231,1,credit_card,credit_card,1350
2413232,1,credit_card,credit_card,1350
2413233,1,credit_card,credit_card,1350
2413234,1,credit_card,credit_card,1350
2413235,1,credit_card,credit_card,1350
2413236,1,boleto,credit_card,1350
2413237,1,credit_card,credit_card,1350
2413238,1,credit_card,cash,1350
2413239,1,credit_card,credit_card,1350
2413240,1,credit_card,cash,2057
2413241,1,credit_card,credit_card,2057
2413242,1,voucher,credit_card,2057
2413243,1,boleto,credit_card,2057
2413244,1,credit_card,credit_card,2057
2413245,1,boleto,cash,2057
2413246,1,credit_card,credit_card,2057
2413247,1,credit_card,credit_card,2057
2413248,1,credit_card,credit_card,2057
2413249,1,credit_card,credit_card,2057
2413250,1,credit_card,cash,2057
2413251,1,boleto,cash,2057
2413252,1,boleto,cash,2057
2413253,1,credit_card,cash,2057
2413254,1,credit_card,credit_card,2057
2413255,2,credit_card,coupons,2057
2413256,1,credit_card,credit_card,2057
2413257,1,credit_card,credit_card,2057
2413258,1,credit_card,credit_card,2057
2413259,1,credit_card,cash,2057
2413260,1,credit_card,credit_card,2057
